,0,1,class_label,target_label
9219,0.96,0.04,0,OUT
9220,0.91,0.09,0,OUT
9221,0.3,0.7,1,OUT
9222,0.27,0.73,1,OUT
9223,1.0,0.0,0,OUT
9224,1.0,0.0,0,OUT
9225,0.56,0.44,0,OUT
9226,0.85,0.15,0,OUT
9227,1.0,0.0,0,OUT
9228,0.95,0.05,0,OUT
9229,0.02,0.98,1,OUT
9230,0.96,0.04,0,OUT
9231,0.71,0.29,0,OUT
9232,0.96,0.04,0,OUT
9233,1.0,0.0,0,OUT
9234,0.82,0.18,0,OUT
9235,0.93,0.07,0,OUT
9236,0.89,0.11,0,OUT
9237,0.92,0.08,0,OUT
9238,0.19,0.81,1,OUT
9239,1.0,0.0,0,OUT
9240,0.74,0.26,0,OUT
9241,0.24,0.76,1,OUT
9242,0.77,0.23,0,OUT
9243,0.99,0.01,0,OUT
9244,0.35,0.65,1,OUT
9245,0.38,0.62,1,OUT
9246,0.11,0.89,1,OUT
9247,0.97,0.03,0,OUT
9248,0.95,0.05,0,OUT
9249,0.97,0.03,0,OUT
9250,0.96,0.04,0,OUT
9251,1.0,0.0,0,OUT
9252,0.32,0.68,1,OUT
9253,1.0,0.0,0,OUT
9254,0.19,0.81,1,OUT
9255,0.9,0.1,0,OUT
9256,0.11,0.89,1,OUT
9257,0.66,0.34,0,OUT
9258,0.99,0.01,0,OUT
9259,0.09,0.91,1,OUT
9260,0.98,0.02,0,OUT
9261,0.98,0.02,0,OUT
9262,0.94,0.06,0,OUT
9263,0.99,0.01,0,OUT
9264,0.86,0.14,0,OUT
9265,0.83,0.17,0,OUT
9266,1.0,0.0,0,OUT
9267,0.94,0.06,0,OUT
9268,0.88,0.12,0,OUT
9269,0.87,0.13,0,OUT
9270,0.99,0.01,0,OUT
9271,0.79,0.21,0,OUT
9272,0.37,0.63,1,OUT
9273,1.0,0.0,0,OUT
9274,0.99,0.01,0,OUT
9275,0.11,0.89,1,OUT
9276,0.97,0.03,0,OUT
9277,0.97,0.03,0,OUT
9278,0.85,0.15,0,OUT
9279,0.93,0.07,0,OUT
9280,0.96,0.04,0,OUT
9281,0.99,0.01,0,OUT
9282,1.0,0.0,0,OUT
9283,0.99,0.01,0,OUT
9284,0.09,0.91,1,OUT
9285,0.89,0.11,0,OUT
9286,1.0,0.0,0,OUT
9287,0.03,0.97,1,OUT
9288,0.95,0.05,0,OUT
9289,0.51,0.49,0,OUT
9290,0.51,0.49,0,OUT
9291,0.95,0.05,0,OUT
9292,0.85,0.15,0,OUT
9293,0.44,0.56,1,OUT
9294,0.99,0.01,0,OUT
9295,0.1,0.9,1,OUT
9296,0.4,0.6,1,OUT
9297,0.92,0.08,0,OUT
9298,1.0,0.0,0,OUT
9299,0.99,0.01,0,OUT
9300,0.46,0.54,1,OUT
9301,0.83,0.17,0,OUT
9302,0.24,0.76,1,OUT
9303,0.96,0.04,0,OUT
9304,0.93,0.07,0,OUT
9305,1.0,0.0,0,OUT
9306,0.95,0.05,0,OUT
9307,0.44,0.56,1,OUT
9308,0.9,0.1,0,OUT
9309,0.82,0.18,0,OUT
9310,0.66,0.34,0,OUT
9311,0.98,0.02,0,OUT
9312,0.61,0.39,0,OUT
9313,0.46,0.54,1,OUT
9314,0.98,0.02,0,OUT
9315,1.0,0.0,0,OUT
9316,0.44,0.56,1,OUT
9317,0.98,0.02,0,OUT
9318,0.55,0.45,0,OUT
9319,0.64,0.36,0,OUT
9320,0.98,0.02,0,OUT
9321,0.43,0.57,1,OUT
9322,0.32,0.68,1,OUT
9323,0.19,0.81,1,OUT
9324,0.91,0.09,0,OUT
9325,0.99,0.01,0,OUT
9326,0.21,0.79,1,OUT
9327,0.88,0.12,0,OUT
9328,1.0,0.0,0,OUT
9329,0.93,0.07,0,OUT
9330,0.03,0.97,1,OUT
9331,1.0,0.0,0,OUT
9332,1.0,0.0,0,OUT
9333,0.13,0.87,1,OUT
9334,0.58,0.42,0,OUT
9335,0.09,0.91,1,OUT
9336,0.16,0.84,1,OUT
9337,1.0,0.0,0,OUT
9338,0.28,0.72,1,OUT
9339,1.0,0.0,0,OUT
9340,0.99,0.01,0,OUT
9341,0.99,0.01,0,OUT
9342,1.0,0.0,0,OUT
9343,0.94,0.06,0,OUT
9344,1.0,0.0,0,OUT
9345,0.15,0.85,1,OUT
9346,1.0,0.0,0,OUT
9347,0.8,0.2,0,OUT
9348,0.98,0.02,0,OUT
9349,1.0,0.0,0,OUT
9350,1.0,0.0,0,OUT
9351,1.0,0.0,0,OUT
9352,0.75,0.25,0,OUT
9353,0.59,0.41,0,OUT
9354,1.0,0.0,0,OUT
9355,1.0,0.0,0,OUT
9356,0.88,0.12,0,OUT
9357,0.84,0.16,0,OUT
9358,0.98,0.02,0,OUT
9359,1.0,0.0,0,OUT
9360,0.08,0.92,1,OUT
9361,1.0,0.0,0,OUT
9362,0.99,0.01,0,OUT
9363,0.7,0.3,0,OUT
9364,0.21,0.79,1,OUT
9365,0.96,0.04,0,OUT
9366,1.0,0.0,0,OUT
9367,0.84,0.16,0,OUT
9368,0.95,0.05,0,OUT
9369,0.99,0.01,0,OUT
9370,0.96,0.04,0,OUT
9371,0.57,0.43,0,OUT
9372,0.92,0.08,0,OUT
9373,0.99,0.01,0,OUT
9374,1.0,0.0,0,OUT
9375,0.99,0.01,0,OUT
9376,0.96,0.04,0,OUT
9377,1.0,0.0,0,OUT
9378,1.0,0.0,0,OUT
9379,0.48,0.52,1,OUT
9380,0.97,0.03,0,OUT
9381,1.0,0.0,0,OUT
9382,0.82,0.18,0,OUT
9383,0.64,0.36,0,OUT
9384,0.88,0.12,0,OUT
9385,0.47,0.53,1,OUT
9386,0.06,0.94,1,OUT
9387,1.0,0.0,0,OUT
9388,0.97,0.03,0,OUT
9389,0.99,0.01,0,OUT
9390,0.39,0.61,1,OUT
9391,1.0,0.0,0,OUT
9392,0.88,0.12,0,OUT
9393,0.75,0.25,0,OUT
9394,0.98,0.02,0,OUT
9395,0.94,0.06,0,OUT
9396,1.0,0.0,0,OUT
9397,0.89,0.11,0,OUT
9398,0.18,0.82,1,OUT
9399,0.87,0.13,0,OUT
9400,1.0,0.0,0,OUT
9401,1.0,0.0,0,OUT
9402,0.34,0.66,1,OUT
9403,1.0,0.0,0,OUT
9404,0.92,0.08,0,OUT
9405,0.99,0.01,0,OUT
9406,1.0,0.0,0,OUT
9407,0.95,0.05,0,OUT
9408,0.88,0.12,0,OUT
9409,0.94,0.06,0,OUT
9410,0.64,0.36,0,OUT
9411,0.54,0.46,0,OUT
9412,0.73,0.27,0,OUT
9413,1.0,0.0,0,OUT
9414,1.0,0.0,0,OUT
9415,1.0,0.0,0,OUT
9416,0.82,0.18,0,OUT
9417,1.0,0.0,0,OUT
9418,0.97,0.03,0,OUT
9419,0.79,0.21,0,OUT
9420,0.94,0.06,0,OUT
9421,1.0,0.0,0,OUT
9422,0.37,0.63,1,OUT
9423,1.0,0.0,0,OUT
9424,0.25,0.75,1,OUT
9425,0.94,0.06,0,OUT
9426,0.96,0.04,0,OUT
9427,1.0,0.0,0,OUT
9428,0.64,0.36,0,OUT
9429,0.06,0.94,1,OUT
9430,0.92,0.08,0,OUT
9431,0.75,0.25,0,OUT
9432,1.0,0.0,0,OUT
9433,1.0,0.0,0,OUT
9434,0.72,0.28,0,OUT
9435,0.75,0.25,0,OUT
9436,1.0,0.0,0,OUT
9437,1.0,0.0,0,OUT
9438,0.95,0.05,0,OUT
9439,0.14,0.86,1,OUT
9440,1.0,0.0,0,OUT
9441,0.96,0.04,0,OUT
9442,0.96,0.04,0,OUT
9443,0.7,0.3,0,OUT
9444,0.85,0.15,0,OUT
9445,0.99,0.01,0,OUT
9446,1.0,0.0,0,OUT
9447,1.0,0.0,0,OUT
9448,0.99,0.01,0,OUT
9449,0.94,0.06,0,OUT
9450,0.87,0.13,0,OUT
9451,0.11,0.89,1,OUT
9452,0.92,0.08,0,OUT
9453,0.9,0.1,0,OUT
9454,0.52,0.48,0,OUT
9455,1.0,0.0,0,OUT
9456,0.97,0.03,0,OUT
9457,1.0,0.0,0,OUT
9458,1.0,0.0,0,OUT
9459,0.96,0.04,0,OUT
9460,0.86,0.14,0,OUT
9461,0.15,0.85,1,OUT
9462,1.0,0.0,0,OUT
9463,0.62,0.38,0,OUT
9464,0.79,0.21,0,OUT
9465,0.61,0.39,0,OUT
9466,0.97,0.03,0,OUT
9467,0.74,0.26,0,OUT
9468,0.99,0.01,0,OUT
9469,0.77,0.23,0,OUT
9470,0.98,0.02,0,OUT
9471,0.03,0.97,1,OUT
9472,1.0,0.0,0,OUT
9473,1.0,0.0,0,OUT
9474,0.77,0.23,0,OUT
9475,1.0,0.0,0,OUT
9476,0.36,0.64,1,OUT
9477,0.08,0.92,1,OUT
9478,0.69,0.31,0,OUT
9479,0.62,0.38,0,OUT
9480,0.56,0.44,0,OUT
9481,0.2,0.8,1,OUT
9482,0.27,0.73,1,OUT
9483,0.15,0.85,1,OUT
9484,0.19,0.81,1,OUT
9485,0.19,0.81,1,OUT
9486,1.0,0.0,0,OUT
9487,0.8,0.2,0,OUT
9488,0.12,0.88,1,OUT
9489,0.49,0.51,1,OUT
9490,0.91,0.09,0,OUT
9491,0.91,0.09,0,OUT
9492,1.0,0.0,0,OUT
9493,0.01,0.99,1,OUT
9494,0.69,0.31,0,OUT
9495,1.0,0.0,0,OUT
9496,0.66,0.34,0,OUT
9497,0.14,0.86,1,OUT
9498,0.13,0.87,1,OUT
9499,1.0,0.0,0,OUT
9500,1.0,0.0,0,OUT
9501,0.76,0.24,0,OUT
9502,1.0,0.0,0,OUT
9503,0.6,0.4,0,OUT
9504,0.98,0.02,0,OUT
9505,0.98,0.02,0,OUT
9506,0.6,0.4,0,OUT
9507,0.84,0.16,0,OUT
9508,0.41,0.59,1,OUT
9509,0.96,0.04,0,OUT
9510,0.98,0.02,0,OUT
9511,0.09,0.91,1,OUT
9512,0.87,0.13,0,OUT
9513,0.89,0.11,0,OUT
9514,0.99,0.01,0,OUT
9515,0.1,0.9,1,OUT
9516,0.99,0.01,0,OUT
9517,0.77,0.23,0,OUT
9518,0.12,0.88,1,OUT
9519,0.96,0.04,0,OUT
9520,0.99,0.01,0,OUT
9521,0.88,0.12,0,OUT
9522,0.92,0.08,0,OUT
9523,0.6,0.4,0,OUT
9524,0.24,0.76,1,OUT
9525,0.94,0.06,0,OUT
9526,0.93,0.07,0,OUT
9527,1.0,0.0,0,OUT
9528,0.8,0.2,0,OUT
9529,0.56,0.44,0,OUT
9530,0.88,0.12,0,OUT
9531,0.81,0.19,0,OUT
9532,0.73,0.27,0,OUT
9533,0.84,0.16,0,OUT
9534,1.0,0.0,0,OUT
9535,1.0,0.0,0,OUT
9536,1.0,0.0,0,OUT
9537,0.64,0.36,0,OUT
9538,0.84,0.16,0,OUT
9539,0.03,0.97,1,OUT
9540,1.0,0.0,0,OUT
9541,0.71,0.29,0,OUT
9542,0.99,0.01,0,OUT
9543,0.8,0.2,0,OUT
9544,0.87,0.13,0,OUT
9545,0.98,0.02,0,OUT
9546,0.94,0.06,0,OUT
9547,0.24,0.76,1,OUT
9548,0.29,0.71,1,OUT
9549,0.55,0.45,0,OUT
9550,0.97,0.03,0,OUT
9551,0.52,0.48,0,OUT
9552,0.94,0.06,0,OUT
9553,0.15,0.85,1,OUT
9554,0.81,0.19,0,OUT
9555,0.14,0.86,1,OUT
9556,0.98,0.02,0,OUT
9557,0.99,0.01,0,OUT
9558,0.99,0.01,0,OUT
9559,1.0,0.0,0,OUT
9560,0.92,0.08,0,OUT
9561,1.0,0.0,0,OUT
9562,0.97,0.03,0,OUT
9563,0.62,0.38,0,OUT
9564,0.82,0.18,0,OUT
9565,0.07,0.93,1,OUT
9566,0.94,0.06,0,OUT
9567,0.62,0.38,0,OUT
9568,0.93,0.07,0,OUT
9569,0.07,0.93,1,OUT
9570,0.59,0.41,0,OUT
9571,0.78,0.22,0,OUT
9572,0.95,0.05,0,OUT
9573,0.57,0.43,0,OUT
9574,0.99,0.01,0,OUT
9575,1.0,0.0,0,OUT
9576,0.87,0.13,0,OUT
9577,1.0,0.0,0,OUT
9578,0.78,0.22,0,OUT
9579,1.0,0.0,0,OUT
9580,0.95,0.05,0,OUT
9581,1.0,0.0,0,OUT
9582,0.49,0.51,1,OUT
9583,0.11,0.89,1,OUT
9584,0.09,0.91,1,OUT
9585,0.96,0.04,0,OUT
9586,0.86,0.14,0,OUT
9587,0.09,0.91,1,OUT
9588,0.89,0.11,0,OUT
9589,1.0,0.0,0,OUT
9590,0.44,0.56,1,OUT
9591,0.63,0.37,0,OUT
9592,0.97,0.03,0,OUT
9593,0.84,0.16,0,OUT
9594,0.99,0.01,0,OUT
9595,1.0,0.0,0,OUT
9596,0.16,0.84,1,OUT
9597,0.97,0.03,0,OUT
9598,0.48,0.52,1,OUT
9599,1.0,0.0,0,OUT
9600,1.0,0.0,0,OUT
9601,0.7,0.3,0,OUT
9602,0.25,0.75,1,OUT
9603,0.25,0.75,1,OUT
9604,0.95,0.05,0,OUT
9605,1.0,0.0,0,OUT
9606,0.92,0.08,0,OUT
9607,0.06,0.94,1,OUT
9608,0.96,0.04,0,OUT
9609,0.89,0.11,0,OUT
9610,0.86,0.14,0,OUT
9611,0.74,0.26,0,OUT
9612,0.99,0.01,0,OUT
9613,0.1,0.9,1,OUT
9614,0.7,0.3,0,OUT
9615,0.91,0.09,0,OUT
9616,1.0,0.0,0,OUT
9617,1.0,0.0,0,OUT
9618,1.0,0.0,0,OUT
9619,0.78,0.22,0,OUT
9620,0.99,0.01,0,OUT
9621,0.94,0.06,0,OUT
9622,1.0,0.0,0,OUT
9623,0.83,0.17,0,OUT
9624,0.96,0.04,0,OUT
9625,0.94,0.06,0,OUT
9626,0.37,0.63,1,OUT
9627,0.99,0.01,0,OUT
9628,0.98,0.02,0,OUT
9629,0.49,0.51,1,OUT
9630,0.82,0.18,0,OUT
9631,0.11,0.89,1,OUT
9632,0.98,0.02,0,OUT
9633,0.73,0.27,0,OUT
9634,0.86,0.14,0,OUT
9635,0.56,0.44,0,OUT
9636,1.0,0.0,0,OUT
9637,0.71,0.29,0,OUT
9638,0.29,0.71,1,OUT
9639,0.98,0.02,0,OUT
9640,0.96,0.04,0,OUT
9641,1.0,0.0,0,OUT
9642,0.38,0.62,1,OUT
9643,0.97,0.03,0,OUT
9644,0.58,0.42,0,OUT
9645,0.63,0.37,0,OUT
9646,0.99,0.01,0,OUT
9647,0.08,0.92,1,OUT
9648,1.0,0.0,0,OUT
9649,0.99,0.01,0,OUT
9650,0.92,0.08,0,OUT
9651,0.96,0.04,0,OUT
9652,0.95,0.05,0,OUT
9653,0.91,0.09,0,OUT
9654,0.99,0.01,0,OUT
9655,0.98,0.02,0,OUT
9656,0.91,0.09,0,OUT
9657,0.94,0.06,0,OUT
9658,1.0,0.0,0,OUT
9659,0.95,0.05,0,OUT
9660,0.04,0.96,1,OUT
9661,1.0,0.0,0,OUT
9662,1.0,0.0,0,OUT
9663,0.99,0.01,0,OUT
9664,0.61,0.39,0,OUT
9665,0.97,0.03,0,OUT
9666,0.96,0.04,0,OUT
9667,0.83,0.17,0,OUT
9668,0.97,0.03,0,OUT
9669,0.9,0.1,0,OUT
9670,0.86,0.14,0,OUT
9671,0.75,0.25,0,OUT
9672,0.99,0.01,0,OUT
9673,0.86,0.14,0,OUT
9674,0.92,0.08,0,OUT
9675,0.75,0.25,0,OUT
9676,0.98,0.02,0,OUT
9677,0.7,0.3,0,OUT
9678,0.93,0.07,0,OUT
9679,0.41,0.59,1,OUT
9680,0.13,0.87,1,OUT
9681,1.0,0.0,0,OUT
9682,0.61,0.39,0,OUT
9683,0.99,0.01,0,OUT
9684,0.97,0.03,0,OUT
9685,1.0,0.0,0,OUT
9686,0.29,0.71,1,OUT
9687,0.72,0.28,0,OUT
9688,0.06,0.94,1,OUT
9689,0.15,0.85,1,OUT
9690,0.98,0.02,0,OUT
9691,0.03,0.97,1,OUT
9692,0.95,0.05,0,OUT
9693,0.89,0.11,0,OUT
9694,0.69,0.31,0,OUT
9695,1.0,0.0,0,OUT
9696,0.7,0.3,0,OUT
9697,1.0,0.0,0,OUT
9698,0.16,0.84,1,OUT
9699,0.13,0.87,1,OUT
9700,0.37,0.63,1,OUT
9701,0.99,0.01,0,OUT
9702,0.65,0.35,0,OUT
9703,0.99,0.01,0,OUT
9704,1.0,0.0,0,OUT
9705,1.0,0.0,0,OUT
9706,0.31,0.69,1,OUT
9707,0.96,0.04,0,OUT
9708,0.98,0.02,0,OUT
9709,0.85,0.15,0,OUT
9710,0.01,0.99,1,OUT
9711,0.95,0.05,0,OUT
9712,0.28,0.72,1,OUT
9713,0.23,0.77,1,OUT
9714,0.61,0.39,0,OUT
9715,0.35,0.65,1,OUT
9716,0.84,0.16,0,OUT
9717,1.0,0.0,0,OUT
9718,1.0,0.0,0,OUT
9719,0.36,0.64,1,OUT
9720,0.99,0.01,0,OUT
9721,1.0,0.0,0,OUT
9722,0.67,0.33,0,OUT
9723,0.95,0.05,0,OUT
9724,0.17,0.83,1,OUT
9725,0.43,0.57,1,OUT
9726,0.23,0.77,1,OUT
9727,1.0,0.0,0,OUT
9728,0.96,0.04,0,OUT
9729,1.0,0.0,0,OUT
9730,0.99,0.01,0,OUT
9731,0.05,0.95,1,OUT
9732,0.54,0.46,0,OUT
9733,0.73,0.27,0,OUT
9734,0.43,0.57,1,OUT
9735,0.84,0.16,0,OUT
9736,0.99,0.01,0,OUT
9737,0.56,0.44,0,OUT
9738,0.19,0.81,1,OUT
9739,0.89,0.11,0,OUT
9740,0.59,0.41,0,OUT
9741,1.0,0.0,0,OUT
9742,0.65,0.35,0,OUT
9743,0.96,0.04,0,OUT
9744,0.98,0.02,0,OUT
9745,1.0,0.0,0,OUT
9746,1.0,0.0,0,OUT
9747,0.91,0.09,0,OUT
9748,1.0,0.0,0,OUT
9749,0.79,0.21,0,OUT
9750,0.59,0.41,0,OUT
9751,0.69,0.31,0,OUT
9752,0.09,0.91,1,OUT
9753,0.19,0.81,1,OUT
9754,0.67,0.33,0,OUT
9755,0.99,0.01,0,OUT
9756,1.0,0.0,0,OUT
9757,0.75,0.25,0,OUT
9758,0.94,0.06,0,OUT
9759,1.0,0.0,0,OUT
9760,0.97,0.03,0,OUT
9761,0.99,0.01,0,OUT
9762,0.91,0.09,0,OUT
9763,0.29,0.71,1,OUT
9764,0.96,0.04,0,OUT
9765,1.0,0.0,0,OUT
9766,0.98,0.02,0,OUT
9767,0.59,0.41,0,OUT
9768,0.9,0.1,0,OUT
9769,0.93,0.07,0,OUT
9770,0.28,0.72,1,OUT
9771,0.93,0.07,0,OUT
9772,0.99,0.01,0,OUT
9773,0.82,0.18,0,OUT
9774,1.0,0.0,0,OUT
9775,0.02,0.98,1,OUT
9776,1.0,0.0,0,OUT
9777,0.03,0.97,1,OUT
9778,1.0,0.0,0,OUT
9779,0.46,0.54,1,OUT
9780,0.74,0.26,0,OUT
9781,1.0,0.0,0,OUT
9782,0.99,0.01,0,OUT
9783,0.98,0.02,0,OUT
9784,0.28,0.72,1,OUT
9785,1.0,0.0,0,OUT
9786,0.93,0.07,0,OUT
9787,1.0,0.0,0,OUT
9788,0.31,0.69,1,OUT
9789,0.91,0.09,0,OUT
9790,0.92,0.08,0,OUT
9791,1.0,0.0,0,OUT
9792,0.99,0.01,0,OUT
9793,1.0,0.0,0,OUT
9794,1.0,0.0,0,OUT
9795,0.86,0.14,0,OUT
9796,1.0,0.0,0,OUT
9797,0.85,0.15,0,OUT
9798,1.0,0.0,0,OUT
9799,0.77,0.23,0,OUT
9800,0.8,0.2,0,OUT
9801,0.99,0.01,0,OUT
9802,1.0,0.0,0,OUT
9803,0.8,0.2,0,OUT
9804,0.97,0.03,0,OUT
9805,0.99,0.01,0,OUT
9806,0.7,0.3,0,OUT
9807,0.98,0.02,0,OUT
9808,0.97,0.03,0,OUT
9809,0.91,0.09,0,OUT
9810,0.61,0.39,0,OUT
9811,1.0,0.0,0,OUT
9812,0.8,0.2,0,OUT
9813,0.9,0.1,0,OUT
9814,0.91,0.09,0,OUT
9815,0.82,0.18,0,OUT
9816,0.45,0.55,1,OUT
9817,0.99,0.01,0,OUT
9818,0.93,0.07,0,OUT
9819,0.03,0.97,1,OUT
9820,0.93,0.07,0,OUT
9821,0.97,0.03,0,OUT
9822,0.82,0.18,0,OUT
9823,1.0,0.0,0,OUT
9824,0.97,0.03,0,OUT
9825,0.64,0.36,0,OUT
9826,0.31,0.69,1,OUT
9827,0.13,0.87,1,OUT
9828,0.98,0.02,0,OUT
9829,1.0,0.0,0,OUT
9830,1.0,0.0,0,OUT
9831,0.79,0.21,0,OUT
9832,0.99,0.01,0,OUT
9833,1.0,0.0,0,OUT
9834,0.99,0.01,0,OUT
9835,1.0,0.0,0,OUT
9836,0.86,0.14,0,OUT
9837,0.8,0.2,0,OUT
9838,0.89,0.11,0,OUT
9839,0.99,0.01,0,OUT
9840,0.3,0.7,1,OUT
9841,1.0,0.0,0,OUT
9842,1.0,0.0,0,OUT
9843,0.98,0.02,0,OUT
9844,0.98,0.02,0,OUT
9845,0.49,0.51,1,OUT
9846,0.99,0.01,0,OUT
9847,0.85,0.15,0,OUT
9848,0.97,0.03,0,OUT
9849,0.96,0.04,0,OUT
9850,1.0,0.0,0,OUT
9851,0.09,0.91,1,OUT
9852,0.99,0.01,0,OUT
9853,0.37,0.63,1,OUT
9854,1.0,0.0,0,OUT
9855,1.0,0.0,0,OUT
9856,1.0,0.0,0,OUT
9857,1.0,0.0,0,OUT
9858,0.22,0.78,1,OUT
9859,1.0,0.0,0,OUT
9860,0.99,0.01,0,OUT
9861,0.07,0.93,1,OUT
9862,1.0,0.0,0,OUT
9863,0.89,0.11,0,OUT
9864,0.97,0.03,0,OUT
9865,0.31,0.69,1,OUT
9866,0.91,0.09,0,OUT
9867,0.02,0.98,1,OUT
9868,0.89,0.11,0,OUT
9869,0.99,0.01,0,OUT
9870,1.0,0.0,0,OUT
9871,0.21,0.79,1,OUT
9872,0.5,0.5,0,OUT
9873,1.0,0.0,0,OUT
9874,0.99,0.01,0,OUT
9875,0.6,0.4,0,OUT
9876,0.86,0.14,0,OUT
9877,0.69,0.31,0,OUT
9878,0.94,0.06,0,OUT
9879,1.0,0.0,0,OUT
9880,1.0,0.0,0,OUT
9881,0.53,0.47,0,OUT
9882,1.0,0.0,0,OUT
9883,0.46,0.54,1,OUT
9884,1.0,0.0,0,OUT
9885,1.0,0.0,0,OUT
9886,0.81,0.19,0,OUT
9887,0.91,0.09,0,OUT
9888,0.99,0.01,0,OUT
9889,0.91,0.09,0,OUT
9890,0.99,0.01,0,OUT
9891,1.0,0.0,0,OUT
9892,1.0,0.0,0,OUT
9893,0.79,0.21,0,OUT
9894,0.89,0.11,0,OUT
9895,0.84,0.16,0,OUT
9896,1.0,0.0,0,OUT
9897,0.98,0.02,0,OUT
9898,0.98,0.02,0,OUT
9899,0.46,0.54,1,OUT
9900,0.98,0.02,0,OUT
9901,0.34,0.66,1,OUT
9902,0.99,0.01,0,OUT
9903,0.66,0.34,0,OUT
9904,0.87,0.13,0,OUT
9905,0.97,0.03,0,OUT
9906,0.47,0.53,1,OUT
9907,0.96,0.04,0,OUT
9908,1.0,0.0,0,OUT
9909,0.17,0.83,1,OUT
9910,0.66,0.34,0,OUT
9911,0.99,0.01,0,OUT
9912,0.98,0.02,0,OUT
9913,0.39,0.61,1,OUT
9914,0.61,0.39,0,OUT
9915,0.5,0.5,0,OUT
9916,0.96,0.04,0,OUT
9917,1.0,0.0,0,OUT
9918,0.05,0.95,1,OUT
9919,0.94,0.06,0,OUT
9920,0.8,0.2,0,OUT
9921,0.87,0.13,0,OUT
9922,0.15,0.85,1,OUT
9923,0.89,0.11,0,OUT
9924,0.94,0.06,0,OUT
9925,0.94,0.06,0,OUT
9926,0.94,0.06,0,OUT
9927,0.98,0.02,0,OUT
9928,0.57,0.43,0,OUT
9929,0.76,0.24,0,OUT
9930,0.45,0.55,1,OUT
9931,0.95,0.05,0,OUT
9932,0.1,0.9,1,OUT
9933,0.93,0.07,0,OUT
9934,0.91,0.09,0,OUT
9935,0.88,0.12,0,OUT
9936,0.91,0.09,0,OUT
9937,1.0,0.0,0,OUT
9938,0.12,0.88,1,OUT
9939,0.99,0.01,0,OUT
9940,0.99,0.01,0,OUT
9941,0.11,0.89,1,OUT
9942,1.0,0.0,0,OUT
9943,1.0,0.0,0,OUT
9944,0.98,0.02,0,OUT
9945,1.0,0.0,0,OUT
9946,1.0,0.0,0,OUT
9947,1.0,0.0,0,OUT
9948,0.69,0.31,0,OUT
9949,0.73,0.27,0,OUT
9950,0.47,0.53,1,OUT
9951,1.0,0.0,0,OUT
9952,0.95,0.05,0,OUT
9953,0.07,0.93,1,OUT
9954,1.0,0.0,0,OUT
9955,0.05,0.95,1,OUT
9956,0.22,0.78,1,OUT
9957,1.0,0.0,0,OUT
9958,0.94,0.06,0,OUT
9959,0.78,0.22,0,OUT
9960,0.07,0.93,1,OUT
9961,0.78,0.22,0,OUT
9962,0.05,0.95,1,OUT
9963,1.0,0.0,0,OUT
9964,0.17,0.83,1,OUT
9965,0.99,0.01,0,OUT
9966,0.98,0.02,0,OUT
9967,1.0,0.0,0,OUT
9968,1.0,0.0,0,OUT
9969,0.99,0.01,0,OUT
9970,0.24,0.76,1,OUT
9971,0.95,0.05,0,OUT
9972,0.96,0.04,0,OUT
9973,0.8,0.2,0,OUT
9974,0.7,0.3,0,OUT
9975,0.7,0.3,0,OUT
9976,0.46,0.54,1,OUT
9977,0.24,0.76,1,OUT
9978,0.98,0.02,0,OUT
9979,0.98,0.02,0,OUT
9980,0.8,0.2,0,OUT
9981,0.98,0.02,0,OUT
9982,0.34,0.66,1,OUT
9983,1.0,0.0,0,OUT
9984,0.25,0.75,1,OUT
9985,0.98,0.02,0,OUT
9986,1.0,0.0,0,OUT
9987,1.0,0.0,0,OUT
9988,1.0,0.0,0,OUT
9989,0.97,0.03,0,OUT
9990,0.43,0.57,1,OUT
9991,1.0,0.0,0,OUT
9992,1.0,0.0,0,OUT
9993,1.0,0.0,0,OUT
9994,1.0,0.0,0,OUT
9995,0.98,0.02,0,OUT
9996,0.82,0.18,0,OUT
9997,0.82,0.18,0,OUT
9998,0.15,0.85,1,OUT
9999,0.99,0.01,0,OUT
10000,0.97,0.03,0,OUT
10001,0.24,0.76,1,OUT
10002,0.99,0.01,0,OUT
10003,0.97,0.03,0,OUT
10004,0.58,0.42,0,OUT
10005,0.96,0.04,0,OUT
10006,1.0,0.0,0,OUT
10007,1.0,0.0,0,OUT
10008,0.35,0.65,1,OUT
10009,0.94,0.06,0,OUT
10010,0.56,0.44,0,OUT
10011,0.98,0.02,0,OUT
10012,0.24,0.76,1,OUT
10013,0.98,0.02,0,OUT
10014,0.65,0.35,0,OUT
10015,0.89,0.11,0,OUT
10016,0.99,0.01,0,OUT
10017,0.99,0.01,0,OUT
10018,0.77,0.23,0,OUT
10019,1.0,0.0,0,OUT
10020,0.98,0.02,0,OUT
10021,0.83,0.17,0,OUT
10022,1.0,0.0,0,OUT
10023,0.48,0.52,1,OUT
10024,0.02,0.98,1,OUT
10025,0.97,0.03,0,OUT
10026,0.94,0.06,0,OUT
10027,1.0,0.0,0,OUT
10028,1.0,0.0,0,OUT
10029,0.31,0.69,1,OUT
10030,1.0,0.0,0,OUT
10031,1.0,0.0,0,OUT
10032,1.0,0.0,0,OUT
10033,1.0,0.0,0,OUT
10034,1.0,0.0,0,OUT
10035,1.0,0.0,0,OUT
10036,0.99,0.01,0,OUT
10037,0.13,0.87,1,OUT
10038,1.0,0.0,0,OUT
10039,0.91,0.09,0,OUT
10040,0.99,0.01,0,OUT
